"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2013","Netherlands","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","97,702.2",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","258,113.7",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure of households","253,207.6",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Gross capital formation","109,746.8",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Gross fixed capital formation","107,382.3",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Exports of services","98,184.7",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Imports of services","102,668.7",""
"2013","Netherlands","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Austria","Chain linked volumes (2005), million euro","Gross domestic product at market prices","281,001.1",""
"2013","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure","202,822.8",""
"2013","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","55,158.3",""
"2013","Austria","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","33,996.3",""
"2013","Austria","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","147,696.4",""
"2013","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure of households","142,055.8",""
"2013","Austria","Chain linked volumes (2005), million euro","Gross capital formation","63,471.9",""
"2013","Austria","Chain linked volumes (2005), million euro","Gross fixed capital formation","62,254.3",""
"2013","Austria","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Austria","Chain linked volumes (2005), million euro","Exports of services","41,546.2",""
"2013","Austria","Chain linked volumes (2005), million euro","Imports of services","31,291.3",""
"2013","Austria","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Austria","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Austria","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Poland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","336,194.1",""
"2013","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure","257,390.5",""
"2013","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","54,667.1",""
"2013","Poland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","29,795.4",""
"2013","Poland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","202,967.0",""
"2013","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","200,094.9",""
"2013","Poland","Chain linked volumes (2005), million euro","Gross capital formation","71,610.5",""
"2013","Poland","Chain linked volumes (2005), million euro","Gross fixed capital formation","71,484.8",""
"2013","Poland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Poland","Chain linked volumes (2005), million euro","Exports of services","30,630.0",""
"2013","Poland","Chain linked volumes (2005), million euro","Imports of services","22,572.4",""
"2013","Poland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Poland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Poland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Portugal","Chain linked volumes (2005), million euro","Gross domestic product at market prices","152,381.7",""
"2013","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure","128,136.9",""
"2013","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","31,152.6",""
"2013","Portugal","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","18,276.1",""
"2013","Portugal","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","96,962.3",""
"2013","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure of households","93,903.9",""
"2013","Portugal","Chain linked volumes (2005), million euro","Gross capital formation","23,513.6",""
"2013","Portugal","Chain linked volumes (2005), million euro","Gross fixed capital formation","23,841.8",""
"2013","Portugal","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Portugal","Chain linked volumes (2005), million euro","Exports of services","15,792.9",""
"2013","Portugal","Chain linked volumes (2005), million euro","Imports of services","8,430.5",""
"2013","Portugal","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Portugal","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Portugal","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Romania","Chain linked volumes (2005), million euro","Gross domestic product at market prices","97,534.0",""
"2013","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure","84,623.9",""
"2013","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","13,285.0",""
"2013","Romania","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","6,250.0",""
"2013","Romania","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","71,321.7",""
"2013","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure of households","71,031.5",""
"2013","Romania","Chain linked volumes (2005), million euro","Gross capital formation","24,897.8",""
"2013","Romania","Chain linked volumes (2005), million euro","Gross fixed capital formation","25,049.5",""
"2013","Romania","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Romania","Chain linked volumes (2005), million euro","Exports of services","9,380.5",""
"2013","Romania","Chain linked volumes (2005), million euro","Imports of services","7,888.4",""
"2013","Romania","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Romania","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Romania","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","30,849.8",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Final consumption expenditure","22,332.8",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","5,832.2",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","3,498.0",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","16,503.3",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","16,249.2",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Gross capital formation","6,076.8",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Gross fixed capital formation","6,218.4",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Exports of services","4,283.1",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Imports of services","2,964.0",""
"2013","Slovenia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Slovenia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","52,635.5",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Final consumption expenditure","35,305.9",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","8,925.2",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","3,995.1",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","26,386.7",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","25,898.6",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Gross capital formation","11,425.4",""
"2013","Slovakia","Chain linked volumes (2005), million euro","Gross fixed capital formation","11,505.4",""
